id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Date
85675,Male,Loyal Customer,41,Personal Travel,Eco,903,2,5,2.0,2,2,2,2,2,4,4.0,4.0,4,4,2,0,0.0,neutral or dissatisfied,2022-10-02
74116,Female,disloyal Customer,29,Business travel,Business,721,2,2,2.0,4,5,2,5,5,5,4.0,4.0,5,4,5,3,0.0,neutral or dissatisfied,2022-10-12
112449,Female,Loyal Customer,16,Business travel,Business,2402,2,2,2.0,2,5,5,5,5,4,2.0,5.0,3,4,5,0,0.0,satisfied,2022-10-20
56002,Female,Loyal Customer,40,Business travel,Business,2475,1,1,3.0,1,2,5,4,5,5,5.0,5.0,3,5,5,0,0.0,satisfied,2022-10-08
72857,Male,Loyal Customer,37,Business travel,Business,700,1,1,1.0,1,2,5,5,3,3,3.0,3.0,4,3,4,0,0.0,satisfied,2022-10-16
40165,Male,disloyal Customer,24,Business travel,Eco,463,5,5,5.0,2,2,5,2,2,5,5.0,5.0,5,4,2,0,9.0,satisfied,2022-10-17
7363,Female,Loyal Customer,56,Business travel,Business,3568,1,1,1.0,1,2,5,5,4,4,4.0,4.0,4,4,5,0,0.0,satisfied,2022-10-27
65547,Female,Loyal Customer,49,Business travel,Business,2808,4,4,4.0,4,3,5,5,4,4,4.0,4.0,5,4,4,28,19.0,satisfied,2022-10-27
53097,Female,Loyal Customer,54,Personal Travel,Eco,224,3,4,3.0,1,3,4,3,5,5,3.0,5.0,1,5,5,0,3.0,neutral or dissatisfied,2022-10-08
34267,Female,disloyal Customer,22,Business travel,Eco,496,2,3,2.0,4,3,2,3,3,2,5.0,2.0,1,2,3,0,0.0,neutral or dissatisfied,2022-10-12
92942,Female,Loyal Customer,27,Personal Travel,Eco,151,5,5,0.0,3,5,0,1,5,5,3.0,4.0,3,5,5,0,0.0,satisfied,2022-10-15
59901,Female,Loyal Customer,39,Business travel,Business,3124,5,5,5.0,5,2,4,5,5,5,5.0,5.0,4,5,4,24,11.0,satisfied,2022-10-22
11398,Female,Loyal Customer,40,Business travel,Business,3659,2,2,2.0,2,2,5,4,5,5,5.0,4.0,3,5,3,2,0.0,satisfied,2022-10-11
51285,Male,Loyal Customer,44,Business travel,Eco Plus,109,4,3,3.0,3,4,4,4,4,3,1.0,2.0,1,3,4,0,0.0,satisfied,2022-10-12
80074,Female,Loyal Customer,26,Business travel,Business,3186,2,2,2.0,2,5,5,5,5,3,4.0,5.0,5,4,5,299,285.0,satisfied,2022-10-16
56646,Male,Loyal Customer,46,Business travel,Eco,537,5,2,2.0,2,5,5,5,5,2,5.0,1.0,1,2,5,18,0.0,satisfied,2022-10-08
17579,Male,Loyal Customer,19,Personal Travel,Eco,1034,2,4,2.0,2,5,2,3,5,5,5.0,4.0,5,4,5,0,0.0,neutral or dissatisfied,2022-10-25
83326,Male,Loyal Customer,52,Business travel,Business,1671,1,1,1.0,1,4,4,4,4,4,4.0,4.0,5,4,5,0,0.0,satisfied,2022-10-14
102909,Female,Loyal Customer,28,Personal Travel,Business,317,3,5,3.0,2,4,3,4,4,3,5.0,4.0,1,5,4,0,0.0,neutral or dissatisfied,2022-10-29
35791,Female,Loyal Customer,30,Personal Travel,Eco,200,2,2,0.0,2,4,0,4,4,1,4.0,2.0,4,1,4,0,23.0,neutral or dissatisfied,2022-10-10
68813,Female,Loyal Customer,49,Personal Travel,Eco,926,3,4,2.0,5,3,5,5,1,1,2.0,1.0,5,1,5,0,0.0,neutral or dissatisfied,2022-10-02
114173,Male,Loyal Customer,50,Business travel,Business,2043,3,3,3.0,3,3,4,5,4,4,4.0,4.0,4,4,4,5,0.0,satisfied,2022-10-06
49603,Female,Loyal Customer,41,Business travel,Business,199,3,3,3.0,3,1,1,3,4,4,4.0,4.0,2,4,4,0,0.0,satisfied,2022-10-23
96890,Male,Loyal Customer,59,Personal Travel,Eco,972,3,5,3.0,2,2,3,5,2,4,2.0,5.0,4,5,2,0,0.0,neutral or dissatisfied,2022-10-07
55494,Male,disloyal Customer,24,Business travel,Eco,1739,1,1,1.0,3,5,1,5,5,3,3.0,2.0,2,4,5,0,0.0,neutral or dissatisfied,2022-10-10
105055,Male,Loyal Customer,50,Personal Travel,Eco,361,4,5,4.0,3,4,4,4,4,5,2.0,5.0,5,5,4,0,0.0,neutral or dissatisfied,2022-10-19
85640,Male,Loyal Customer,33,Personal Travel,Eco,259,2,3,0.0,4,4,0,4,4,2,2.0,1.0,1,5,4,0,0.0,neutral or dissatisfied,2022-10-28
81817,Female,Loyal Customer,27,Business travel,Business,1598,4,4,4.0,4,4,4,4,4,4,3.0,4.0,3,4,4,0,0.0,satisfied,2022-10-19
16898,Male,Loyal Customer,70,Personal Travel,Eco,746,1,2,1.0,4,2,1,5,2,1,3.0,3.0,4,4,2,45,49.0,neutral or dissatisfied,2022-10-29
109080,Male,Loyal Customer,64,Personal Travel,Eco,928,3,3,3.0,1,1,3,1,1,4,3.0,4.0,1,4,1,19,17.0,neutral or dissatisfied,2022-10-26
107527,Female,disloyal Customer,16,Business travel,Eco Plus,838,3,1,3.0,4,2,3,2,2,2,5.0,3.0,2,3,2,1,0.0,neutral or dissatisfied,2022-10-12
128595,Female,Loyal Customer,43,Business travel,Business,954,4,4,4.0,4,4,4,4,5,5,5.0,5.0,5,5,4,0,0.0,satisfied,2022-10-06
110261,Female,disloyal Customer,40,Business travel,Business,663,4,4,4.0,3,1,4,1,1,3,2.0,4.0,5,5,1,0,0.0,satisfied,2022-10-12
50902,Female,Loyal Customer,10,Personal Travel,Eco,86,4,2,4.0,3,4,4,4,4,2,1.0,4.0,1,3,4,0,0.0,neutral or dissatisfied,2022-10-22
40155,Female,Loyal Customer,38,Business travel,Business,358,2,2,4.0,2,5,5,5,4,4,5.0,4.0,5,4,5,0,0.0,satisfied,2022-10-20
89065,Male,disloyal Customer,50,Business travel,Business,1947,3,3,3.0,1,1,3,1,1,4,2.0,3.0,5,4,1,0,6.0,neutral or dissatisfied,2022-10-10
39529,Male,Loyal Customer,35,Business travel,Eco Plus,852,5,3,3.0,3,5,5,5,5,1,5.0,5.0,4,4,5,80,57.0,satisfied,2022-10-26
68795,Male,Loyal Customer,34,Business travel,Business,861,2,2,2.0,2,4,3,2,5,5,5.0,5.0,4,5,4,0,0.0,satisfied,2022-10-26
54869,Female,Loyal Customer,56,Business travel,Business,1724,2,2,2.0,2,1,5,1,5,5,5.0,5.0,1,5,5,0,0.0,satisfied,2022-10-04
72765,Male,Loyal Customer,59,Business travel,Business,1045,1,1,4.0,1,2,4,5,2,2,2.0,2.0,4,2,4,9,0.0,satisfied,2022-10-18
110377,Male,Loyal Customer,25,Business travel,Business,2615,3,3,3.0,3,3,3,3,3,5,2.0,4.0,3,4,3,16,6.0,satisfied,2022-10-14
16736,Female,Loyal Customer,17,Personal Travel,Eco,1167,1,5,1.0,2,3,1,3,3,5,2.0,5.0,4,4,3,0,0.0,neutral or dissatisfied,2022-10-03
68521,Female,Loyal Customer,46,Business travel,Business,2560,2,1,3.0,3,2,3,4,2,2,2.0,2.0,2,2,2,0,0.0,neutral or dissatisfied,2022-10-23
86636,Female,Loyal Customer,62,Business travel,Business,746,2,4,1.0,1,2,4,4,2,2,2.0,2.0,3,2,4,0,0.0,neutral or dissatisfied,2022-10-01
125914,Female,Loyal Customer,37,Personal Travel,Eco,993,1,4,1.0,1,5,1,5,5,3,4.0,4.0,4,5,5,0,0.0,neutral or dissatisfied,2022-10-08
34927,Male,Loyal Customer,38,Business travel,Business,1581,4,4,4.0,4,5,5,5,3,3,3.0,3.0,2,3,1,11,11.0,satisfied,2022-10-13
40850,Female,Loyal Customer,62,Personal Travel,Eco,501,4,5,4.0,2,4,4,4,4,4,4.0,4.0,5,4,5,0,0.0,satisfied,2022-10-31
27379,Female,disloyal Customer,27,Business travel,Eco,605,2,5,2.0,1,1,2,1,1,4,2.0,4.0,3,4,1,0,0.0,neutral or dissatisfied,2022-10-19
117914,Female,Loyal Customer,64,Business travel,Business,365,1,1,1.0,1,3,4,4,5,5,5.0,5.0,4,5,5,0,0.0,satisfied,2022-10-16
24383,Female,disloyal Customer,33,Business travel,Eco,669,1,1,1.0,3,5,1,5,5,4,3.0,3.0,4,3,5,0,7.0,neutral or dissatisfied,2022-10-08
40634,Female,Loyal Customer,47,Business travel,Eco Plus,216,5,3,3.0,3,1,3,1,5,5,5.0,5.0,1,5,1,0,0.0,satisfied,2022-10-31
73067,Female,Loyal Customer,48,Business travel,Business,2089,1,1,1.0,1,3,4,5,5,5,5.0,5.0,5,5,4,0,0.0,satisfied,2022-10-18
44672,Male,Loyal Customer,69,Business travel,Business,3358,2,4,4.0,4,2,3,4,3,3,3.0,2.0,1,3,1,0,27.0,neutral or dissatisfied,2022-10-24
11660,Male,Loyal Customer,67,Personal Travel,Eco,925,2,5,2.0,2,2,5,5,3,2,1.0,4.0,5,5,5,182,162.0,neutral or dissatisfied,2022-10-28
93426,Female,disloyal Customer,36,Business travel,Business,605,3,3,3.0,3,5,3,5,5,3,3.0,4.0,4,5,5,15,3.0,neutral or dissatisfied,2022-10-10
9053,Male,Loyal Customer,40,Business travel,Business,1922,2,2,5.0,2,5,4,5,5,5,5.0,4.0,3,5,3,0,0.0,satisfied,2022-10-31
17966,Female,Loyal Customer,15,Personal Travel,Eco,500,3,4,3.0,1,3,3,3,3,3,5.0,5.0,4,5,3,0,0.0,neutral or dissatisfied,2022-10-29
99166,Male,Loyal Customer,10,Business travel,Business,986,4,3,3.0,3,4,4,4,4,3,3.0,2.0,3,3,4,7,8.0,neutral or dissatisfied,2022-10-14
99087,Male,Loyal Customer,54,Business travel,Business,3128,5,5,5.0,5,2,5,5,4,4,4.0,4.0,4,4,4,3,0.0,satisfied,2022-10-09
118750,Male,Loyal Customer,56,Personal Travel,Eco,325,4,5,4.0,3,4,4,4,4,1,2.0,2.0,4,3,4,0,4.0,satisfied,2022-10-02
83710,Male,Loyal Customer,45,Personal Travel,Eco,577,4,4,4.0,5,1,4,1,1,5,5.0,4.0,4,4,1,6,7.0,neutral or dissatisfied,2022-10-28
59566,Female,Loyal Customer,41,Business travel,Business,2246,1,1,1.0,1,2,5,5,4,4,5.0,4.0,3,4,3,27,20.0,satisfied,2022-10-15
37371,Female,Loyal Customer,34,Business travel,Business,1074,3,3,3.0,3,2,5,1,3,3,4.0,3.0,1,3,5,34,1.0,satisfied,2022-10-14
117560,Male,disloyal Customer,61,Business travel,Business,347,4,4,4.0,3,1,4,1,1,3,,4.0,4,4,1,0,0.0,satisfied,2022-10-21
124136,Male,Loyal Customer,52,Personal Travel,Eco,529,1,5,2.0,1,4,2,4,4,3,4.0,5.0,5,5,4,0,0.0,neutral or dissatisfied,2022-10-23
64101,Male,Loyal Customer,66,Personal Travel,Eco,919,3,3,3.0,3,5,3,5,5,3,3.0,3.0,2,4,5,0,0.0,neutral or dissatisfied,2022-10-17
28162,Male,disloyal Customer,43,Business travel,Eco,169,2,0,2.0,3,1,2,1,1,3,4.0,2.0,3,3,1,0,0.0,neutral or dissatisfied,2022-10-05
15629,Female,Loyal Customer,20,Personal Travel,Eco,296,4,4,4.0,3,1,4,1,1,5,4.0,5.0,4,4,1,11,4.0,neutral or dissatisfied,2022-10-17
70934,Female,disloyal Customer,33,Business travel,Business,612,2,2,2.0,3,2,2,5,2,5,4.0,5.0,3,4,2,10,9.0,neutral or dissatisfied,2022-10-08
123634,Female,Loyal Customer,47,Business travel,Business,214,1,1,1.0,1,5,5,5,5,5,5.0,4.0,5,5,5,0,10.0,satisfied,2022-10-11
71413,Male,Loyal Customer,29,Personal Travel,Eco,334,3,5,3.0,1,1,3,1,1,1,,4.0,3,5,1,56,54.0,neutral or dissatisfied,2022-10-13
36,Female,Loyal Customer,42,Business travel,Business,2884,5,2,5.0,5,2,4,5,5,5,5.0,5.0,3,5,4,0,0.0,satisfied,2022-10-10
80575,Male,Loyal Customer,54,Business travel,Business,1747,3,5,5.0,5,2,4,3,3,3,3.0,3.0,1,3,1,0,0.0,neutral or dissatisfied,2022-10-27
31654,Male,Loyal Customer,55,Business travel,Business,853,2,2,2.0,2,1,1,3,4,4,4.0,4.0,4,4,3,0,0.0,satisfied,2022-10-31
102347,Female,disloyal Customer,22,Business travel,Eco,223,3,3,3.0,4,4,3,3,4,1,2.0,3.0,3,4,4,22,14.0,neutral or dissatisfied,2022-10-04
85191,Female,Loyal Customer,54,Business travel,Business,696,4,3,3.0,3,3,2,3,4,4,,4.0,4,4,4,0,0.0,neutral or dissatisfied,2022-10-24
64337,Female,Loyal Customer,35,Business travel,Business,2650,2,3,1.0,3,5,2,3,2,2,2.0,2.0,2,2,4,45,35.0,neutral or dissatisfied,2022-10-16
28744,Male,Loyal Customer,37,Business travel,Business,1024,2,2,2.0,2,1,3,1,5,5,5.0,5.0,3,5,4,0,14.0,satisfied,2022-10-03
76692,Male,Loyal Customer,39,Personal Travel,Eco,547,2,2,2.0,3,2,2,2,2,4,4.0,3.0,2,3,2,0,0.0,neutral or dissatisfied,2022-10-25
19884,Male,Loyal Customer,47,Business travel,Eco,296,4,4,4.0,4,4,4,4,4,1,2.0,1.0,4,2,4,0,0.0,satisfied,2022-10-29
109422,Female,Loyal Customer,52,Business travel,Business,966,4,4,4.0,4,2,4,5,4,4,4.0,4.0,5,4,5,3,0.0,satisfied,2022-10-26
74629,Female,Loyal Customer,39,Business travel,Business,3894,2,2,5.0,2,1,5,3,5,5,5.0,5.0,1,5,5,0,7.0,satisfied,2022-10-26
93548,Female,Loyal Customer,27,Business travel,Business,719,5,5,5.0,5,5,5,5,5,5,4.0,5.0,5,4,5,0,0.0,satisfied,2022-10-08
107042,Female,disloyal Customer,33,Business travel,Business,395,4,4,4.0,4,4,4,4,4,5,2.0,5.0,5,5,4,20,0.0,neutral or dissatisfied,2022-10-13
30129,Male,Loyal Customer,10,Personal Travel,Eco,539,3,5,3.0,1,4,3,5,4,4,2.0,5.0,5,4,4,0,0.0,neutral or dissatisfied,2022-10-01
118115,Female,Loyal Customer,70,Personal Travel,Eco,1300,2,4,1.0,3,2,4,5,1,1,1.0,2.0,3,1,5,14,0.0,neutral or dissatisfied,2022-10-21
117344,Male,Loyal Customer,16,Business travel,Business,296,4,4,1.0,4,4,4,4,4,4,5.0,4.0,4,4,4,0,0.0,satisfied,2022-10-15
110341,Female,Loyal Customer,38,Business travel,Business,925,1,1,1.0,1,4,4,4,5,5,5.0,5.0,3,5,3,54,33.0,satisfied,2022-10-01
37797,Female,Loyal Customer,40,Business travel,Eco Plus,641,2,4,1.0,4,2,2,2,2,2,3.0,4.0,3,4,2,51,45.0,neutral or dissatisfied,2022-10-20
95022,Female,Loyal Customer,14,Personal Travel,Eco,293,5,5,5.0,3,1,5,1,1,3,4.0,4.0,3,5,1,16,13.0,satisfied,2022-10-16
5729,Female,Loyal Customer,28,Personal Travel,Eco Plus,299,3,2,3.0,2,4,3,4,4,3,3.0,1.0,4,2,4,0,0.0,neutral or dissatisfied,2022-10-02
38062,Male,disloyal Customer,22,Business travel,Eco,1249,2,2,2.0,3,4,2,4,4,1,5.0,3.0,1,3,4,0,6.0,neutral or dissatisfied,2022-10-31
91876,Male,Loyal Customer,49,Business travel,Business,2446,4,5,5.0,5,4,4,4,1,5,2.0,4.0,4,3,4,136,129.0,neutral or dissatisfied,2022-10-20
40804,Male,disloyal Customer,29,Business travel,Eco,599,3,3,3.0,3,5,3,5,5,3,4.0,4.0,4,4,5,58,38.0,neutral or dissatisfied,2022-10-04
121732,Male,Loyal Customer,38,Business travel,Business,1475,2,4,4.0,4,1,3,3,2,2,2.0,2.0,2,2,3,0,8.0,neutral or dissatisfied,2022-10-15
88897,Female,disloyal Customer,29,Business travel,Eco,859,3,3,3.0,4,4,3,4,4,4,1.0,3.0,3,3,4,2,0.0,neutral or dissatisfied,2022-10-23
71953,Male,Loyal Customer,45,Business travel,Business,1440,2,2,2.0,2,5,5,4,5,5,,5.0,5,5,5,0,10.0,satisfied,2022-10-15
66845,Male,Loyal Customer,24,Personal Travel,Eco,731,4,1,4.0,3,2,4,2,2,4,3.0,4.0,1,3,2,2,0.0,neutral or dissatisfied,2022-10-17
114141,Male,Loyal Customer,55,Business travel,Business,3900,2,5,5.0,5,2,3,3,2,2,2.0,2.0,2,2,1,0,0.0,neutral or dissatisfied,2022-10-07
59311,Female,disloyal Customer,49,Business travel,Business,2556,4,4,4.0,3,4,4,4,4,5,4.0,3.0,4,4,4,60,25.0,satisfied,2022-10-20
114712,Female,Loyal Customer,54,Business travel,Eco,447,3,5,5.0,5,5,3,3,3,3,3.0,3.0,4,3,2,0,0.0,neutral or dissatisfied,2022-10-22
428,Female,Loyal Customer,40,Business travel,Business,1654,4,3,3.0,3,3,4,4,1,1,2.0,4.0,3,1,4,0,0.0,neutral or dissatisfied,2022-10-08
33070,Female,Loyal Customer,27,Personal Travel,Eco,101,3,5,3.0,1,1,3,4,1,3,2.0,2.0,5,2,1,0,0.0,neutral or dissatisfied,2022-10-31
32709,Male,Loyal Customer,85,Business travel,Business,1666,3,1,1.0,1,3,3,3,4,2,4.0,3.0,3,1,3,0,5.0,neutral or dissatisfied,2022-10-09
113926,Male,Loyal Customer,35,Personal Travel,Eco Plus,1670,3,2,3.0,2,3,3,3,3,4,1.0,3.0,2,2,3,14,0.0,neutral or dissatisfied,2022-10-14
126091,Female,Loyal Customer,56,Business travel,Business,1827,3,3,3.0,3,2,3,3,3,3,3.0,3.0,1,3,4,0,0.0,neutral or dissatisfied,2022-10-25
113121,Female,Loyal Customer,11,Personal Travel,Eco,543,2,5,2.0,4,3,2,1,3,4,2.0,4.0,4,5,3,40,29.0,neutral or dissatisfied,2022-10-08
109689,Female,Loyal Customer,31,Personal Travel,Eco,829,1,4,1.0,4,3,1,3,3,4,,4.0,4,4,3,11,0.0,neutral or dissatisfied,2022-10-15
58906,Male,Loyal Customer,59,Business travel,Eco,888,3,5,5.0,5,3,3,3,3,2,5.0,3.0,1,4,3,2,0.0,neutral or dissatisfied,2022-10-15
62390,Female,disloyal Customer,37,Business travel,Eco,1204,2,2,2.0,4,3,2,3,3,3,3.0,4.0,2,3,3,0,0.0,neutral or dissatisfied,2022-10-02
102466,Female,Loyal Customer,57,Personal Travel,Eco,407,2,5,2.0,2,3,3,4,2,2,2.0,2.0,5,2,5,23,4.0,neutral or dissatisfied,2022-10-28
106648,Female,disloyal Customer,10,Business travel,Eco,861,3,3,3.0,3,3,3,5,3,2,3.0,3.0,5,4,5,263,257.0,neutral or dissatisfied,2022-10-28
86619,Female,Loyal Customer,31,Business travel,Business,746,3,3,3.0,3,5,5,5,5,5,3.0,5.0,4,5,5,0,0.0,satisfied,2022-10-15
108421,Female,Loyal Customer,41,Business travel,Business,1444,2,2,3.0,2,4,5,4,3,3,3.0,3.0,5,3,5,2,0.0,satisfied,2022-10-14
121755,Female,Loyal Customer,42,Business travel,Business,2895,4,4,4.0,4,5,5,5,5,5,5.0,5.0,4,5,5,20,7.0,satisfied,2022-10-21
57073,Female,Loyal Customer,9,Personal Travel,Eco,2065,1,4,1.0,1,1,2,2,4,5,4.0,4.0,2,3,2,144,117.0,neutral or dissatisfied,2022-10-29
4581,Male,Loyal Customer,51,Business travel,Business,3598,3,3,3.0,3,4,5,4,5,5,5.0,5.0,5,5,3,84,91.0,satisfied,2022-10-08
68403,Female,Loyal Customer,58,Business travel,Business,2869,4,4,4.0,4,5,3,3,4,4,4.0,4.0,3,4,1,0,0.0,neutral or dissatisfied,2022-10-28
103739,Female,Loyal Customer,36,Personal Travel,Eco,405,2,3,2.0,4,5,2,2,5,1,1.0,5.0,5,3,5,10,10.0,neutral or dissatisfied,2022-10-20
68957,Male,Loyal Customer,51,Business travel,Business,1875,5,5,5.0,5,5,4,4,4,4,4.0,4.0,3,4,4,0,4.0,satisfied,2022-10-25
84158,Female,Loyal Customer,50,Business travel,Business,3444,2,2,3.0,2,4,5,4,4,4,4.0,4.0,5,4,4,0,0.0,satisfied,2022-10-20
125822,Female,disloyal Customer,34,Business travel,Business,920,1,1,1.0,1,5,1,5,5,3,4.0,5.0,3,5,5,81,120.0,neutral or dissatisfied,2022-10-12
128674,Female,disloyal Customer,28,Business travel,Eco,733,1,1,1.0,3,1,1,3,3,1,4.0,3.0,3,2,3,0,13.0,neutral or dissatisfied,2022-10-23
17364,Male,Loyal Customer,17,Personal Travel,Eco,563,2,4,2.0,3,1,2,1,1,5,3.0,4.0,4,4,1,0,13.0,neutral or dissatisfied,2022-10-06
30100,Female,Loyal Customer,58,Personal Travel,Eco,399,3,2,3.0,2,3,2,3,5,5,3.0,5.0,4,5,1,0,0.0,neutral or dissatisfied,2022-10-09
79722,Male,Loyal Customer,65,Personal Travel,Eco,760,2,5,2.0,1,1,2,1,1,1,5.0,2.0,3,4,1,0,0.0,neutral or dissatisfied,2022-10-24
48227,Male,Loyal Customer,55,Personal Travel,Eco,236,4,5,4.0,4,4,4,4,4,3,2.0,4.0,5,5,4,0,0.0,neutral or dissatisfied,2022-10-31
13549,Male,Loyal Customer,43,Business travel,Business,2696,2,5,5.0,5,4,4,4,2,2,2.0,2.0,3,2,3,0,10.0,neutral or dissatisfied,2022-10-19
122609,Female,disloyal Customer,27,Business travel,Eco,728,2,2,2.0,4,5,2,5,5,1,4.0,3.0,1,4,5,1,0.0,neutral or dissatisfied,2022-10-29
85613,Male,Loyal Customer,65,Personal Travel,Eco,259,1,4,1.0,3,2,1,2,2,3,2.0,3.0,3,4,2,0,0.0,neutral or dissatisfied,2022-10-24
112183,Female,Loyal Customer,45,Personal Travel,Eco,895,2,5,2.0,4,4,3,2,2,2,2.0,2.0,1,2,3,11,0.0,neutral or dissatisfied,2022-10-26
28027,Female,Loyal Customer,42,Personal Travel,Eco,763,2,4,2.0,3,2,4,5,2,2,2.0,4.0,3,2,3,0,0.0,neutral or dissatisfied,2022-10-07
117171,Female,Loyal Customer,21,Personal Travel,Eco,369,3,3,4.0,2,4,4,4,4,3,3.0,2.0,2,3,4,0,0.0,neutral or dissatisfied,2022-10-19
44231,Female,disloyal Customer,61,Business travel,Eco,359,2,1,2.0,3,3,2,3,3,2,3.0,4.0,3,4,3,0,0.0,neutral or dissatisfied,2022-10-22
127847,Male,Loyal Customer,42,Business travel,Business,3001,2,2,2.0,2,3,4,5,5,5,5.0,5.0,3,5,3,0,15.0,satisfied,2022-10-22
46518,Male,Loyal Customer,40,Business travel,Eco,125,3,1,1.0,1,3,3,3,3,2,1.0,3.0,1,3,3,8,6.0,satisfied,2022-10-20
17627,Female,Loyal Customer,44,Business travel,Business,1905,5,5,5.0,5,4,5,1,5,5,5.0,5.0,4,5,3,0,0.0,satisfied,2022-10-13
58175,Male,Loyal Customer,56,Business travel,Eco,925,2,4,3.0,4,2,2,2,2,1,2.0,4.0,1,4,2,0,0.0,neutral or dissatisfied,2022-10-15
77876,Female,Loyal Customer,62,Personal Travel,Eco,1416,1,4,1.0,3,4,4,5,1,1,1.0,1.0,3,1,1,0,1.0,neutral or dissatisfied,2022-10-08
58318,Female,Loyal Customer,46,Business travel,Eco,1739,1,3,3.0,3,4,3,2,1,1,1.0,1.0,1,1,3,36,4.0,neutral or dissatisfied,2022-10-26
9884,Female,disloyal Customer,27,Business travel,Business,515,3,3,3.0,2,5,3,5,5,4,5.0,4.0,3,4,5,0,7.0,neutral or dissatisfied,2022-10-04
91664,Male,Loyal Customer,37,Business travel,Eco Plus,1340,3,1,1.0,1,3,4,3,3,2,2.0,4.0,1,3,3,5,2.0,neutral or dissatisfied,2022-10-02
36363,Female,Loyal Customer,46,Business travel,Business,3736,5,5,5.0,5,2,1,4,5,5,5.0,5.0,4,5,3,21,31.0,satisfied,2022-10-07
46478,Male,Loyal Customer,51,Personal Travel,Business,125,1,2,1.0,4,3,4,4,4,4,1.0,1.0,2,4,3,18,21.0,neutral or dissatisfied,2022-10-17
87431,Female,Loyal Customer,21,Personal Travel,Eco Plus,425,1,2,1.0,3,4,1,4,4,3,1.0,4.0,4,3,4,0,0.0,neutral or dissatisfied,2022-10-29
112194,Female,Loyal Customer,31,Personal Travel,Eco Plus,895,1,5,1.0,2,5,1,5,5,4,2.0,4.0,4,5,5,5,0.0,neutral or dissatisfied,2022-10-29
10527,Female,Loyal Customer,40,Business travel,Business,224,5,5,5.0,5,5,4,5,5,5,5.0,5.0,5,5,5,9,0.0,satisfied,2022-10-03
111913,Female,Loyal Customer,42,Business travel,Business,472,4,4,4.0,4,2,4,5,5,5,5.0,5.0,5,5,5,0,0.0,satisfied,2022-10-11
60675,Female,disloyal Customer,28,Business travel,Eco Plus,1620,3,3,3.0,4,5,3,5,5,1,4.0,2.0,2,4,5,36,17.0,neutral or dissatisfied,2022-10-19
123128,Female,Loyal Customer,51,Business travel,Business,3117,4,4,4.0,4,3,5,5,5,5,5.0,5.0,3,5,4,0,0.0,satisfied,2022-10-08
88489,Female,disloyal Customer,56,Business travel,Eco,270,1,0,2.0,2,3,2,3,3,5,5.0,5.0,2,2,3,0,0.0,neutral or dissatisfied,2022-10-11
55577,Male,Loyal Customer,51,Business travel,Business,2773,3,3,5.0,3,4,4,5,5,5,5.0,5.0,5,5,4,0,0.0,satisfied,2022-10-08
6864,Female,disloyal Customer,22,Business travel,Business,622,5,0,5.0,3,4,5,4,4,5,5.0,4.0,5,4,4,0,0.0,satisfied,2022-10-11
55378,Male,Loyal Customer,42,Business travel,Business,2584,4,4,4.0,4,3,3,3,4,4,3.0,4.0,4,4,2,4,0.0,neutral or dissatisfied,2022-10-07
79647,Male,Loyal Customer,56,Business travel,Eco,760,2,3,2.0,3,2,2,2,2,4,4.0,1.0,3,5,2,0,0.0,satisfied,2022-10-04
417,Female,Loyal Customer,36,Business travel,Business,2474,1,1,1.0,1,3,5,4,5,5,5.0,4.0,5,5,5,0,0.0,satisfied,2022-10-29
44241,Female,disloyal Customer,21,Business travel,Eco,118,3,2,3.0,3,2,3,2,2,1,2.0,4.0,2,3,2,0,0.0,neutral or dissatisfied,2022-10-17
125391,Female,disloyal Customer,22,Business travel,Eco,1099,4,4,4.0,3,1,4,1,1,3,2.0,5.0,3,5,1,0,0.0,satisfied,2022-10-03
17569,Female,Loyal Customer,34,Business travel,Business,2508,2,3,3.0,3,2,1,2,2,2,2.0,2.0,4,2,3,0,0.0,neutral or dissatisfied,2022-10-10
58163,Female,Loyal Customer,51,Business travel,Business,2293,5,5,5.0,5,2,4,5,4,4,4.0,4.0,4,4,4,0,0.0,satisfied,2022-10-08
91023,Female,Loyal Customer,53,Personal Travel,Eco,223,3,4,3.0,5,3,4,5,3,3,3.0,5.0,3,3,4,0,0.0,neutral or dissatisfied,2022-10-21
120359,Male,Loyal Customer,47,Business travel,Business,366,3,3,3.0,3,2,5,4,5,5,5.0,5.0,3,5,3,0,0.0,satisfied,2022-10-05
10420,Female,Loyal Customer,37,Business travel,Business,301,3,4,4.0,4,4,3,3,3,3,3.0,3.0,1,3,1,79,59.0,neutral or dissatisfied,2022-10-21
68212,Female,Loyal Customer,54,Business travel,Business,432,2,2,2.0,2,4,4,4,4,4,4.0,4.0,4,4,3,0,0.0,satisfied,2022-10-18
94710,Male,Loyal Customer,21,Business travel,Business,2014,3,1,5.0,5,3,3,3,3,1,3.0,3.0,4,3,3,22,16.0,neutral or dissatisfied,2022-10-04
52905,Female,disloyal Customer,28,Business travel,Eco,679,2,2,2.0,2,1,2,3,1,2,3.0,2.0,3,3,1,46,39.0,neutral or dissatisfied,2022-10-04
